CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	WEIGHT	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_1-PLANE_2-OBJECT_1-REDSHIFT
21.201078	19.748146	18.252928	1.0	23.71046	22.2213	20.59329	0.50663245	1.317862
21.562014	20.433363	19.820492	1.0	22.712286	21.810322	20.91982	0.71092933	1.3352233
21.61056	20.960888	20.583097	1.0	21.794964	20.429821	19.36501	0.55445266	1.3507009
20.931152	20.55952	20.378002	1.0	21.990023	20.948967	19.873035	0.723785	1.6474694
21.26933	20.504326	19.926392	1.0	21.312088	20.629478	20.354761	0.4038375	1.3954593
20.902735	19.91744	19.421238	1.0	20.623001	19.738014	19.254005	0.65492654	1.3026279
21.652018	21.207106	21.061518	1.0	22.92536	21.772755	20.734814	0.65030706	1.4213024
20.460052	20.194828	20.260838	1.0	23.287802	21.181055	19.590921	0.6863562	1.3172346
20.952593	19.577818	18.610023	1.0	23.974949	22.540201	20.825388	0.6216769	1.4512193
21.78526	21.26235	21.023184	1.0	24.874094	23.146463	20.852812	0.74214876	1.4435503
20.541662	20.020838	19.993471	1.0	23.367414	21.881054	19.81958	0.38913736	1.3163012
21.915148	21.603563	21.517265	1.0	22.751833	21.373575	20.325073	0.59366435	1.4520173
21.375729	21.542923	21.768227	1.0	22.132727	20.491798	19.555449	0.40733594	1.4311279
20.612486	20.258646	20.181715	1.0	22.305979	21.062849	20.178581	0.5410466	1.2851943
20.313015	18.869322	17.711489	1.0	24.119247	22.253841	20.837612	0.64724356	1.3898649
21.049623	19.62519	18.358183	1.0	23.642231	21.895828	20.507648	0.6373516	1.3054817
20.042124	19.302992	18.872059	1.0	21.084923	20.246935	18.970892	0.5572256	1.3072563
21.906363	21.231781	20.949902	1.0	21.394241	20.044523	19.213203	0.5481248	1.3443305
21.050869	20.45436	20.204237	1.0	22.733961	20.856047	19.631968	0.51316404	1.2959253
21.850008	20.480722	19.608316	1.0	18.925436	18.406057	17.963848	0.1475042	1.4645528
20.392782	19.942636	19.766022	1.0	22.068615	21.023819	20.325705	0.46366242	1.5546708
21.663528	21.084126	20.784994	1.0	23.397501	22.020723	20.32812	0.49522147	1.3013933
19.126007	18.594013	18.406837	1.0	22.024395	20.416449	18.778996	0.35351193	1.3064939
21.700718	21.114801	20.904348	1.0	21.285421	19.640759	18.81496	0.40800568	1.3492781
20.963623	20.464718	20.304474	1.0	19.86497	19.283493	19.010157	0.7288194	1.8326113
21.358511	20.905313	20.768917	1.0	24.915047	23.144325	20.887785	0.5710331	1.3021276
19.63327	19.2342	19.125002	1.0	23.840357	22.151875	20.75399	0.6453177	1.3480222
21.377634	20.746506	20.44189	1.0	23.95568	22.313717	20.558203	0.5265726	1.3529668
20.76432	20.213345	19.952507	1.0	24.433167	23.22216	20.800718	0.6727517	1.3059785
20.285986	19.884562	19.737267	1.0	22.38682	20.746181	19.550709	0.5485255	1.5894578
21.888103	21.032274	20.554081	1.0	22.430645	21.043348	20.043423	0.49103492	1.5769925
20.664482	19.227467	18.270443	1.0	21.793827	20.30733	18.657074	0.3683341	1.9557707
20.823336	19.589203	18.82271	1.0	21.279406	19.862394	18.54987	0.63927853	1.6293706
18.481714	18.02503	17.884645	1.0	22.258177	21.363907	20.661669	0.6680663	1.4675409
19.980385	19.284767	18.881956	1.0	23.572548	21.981089	20.582859	0.6298168	1.7034113
21.1735	21.210623	21.588665	1.0	23.874598	21.717716	20.430273	0.57504773	1.3942263
21.585953	21.31932	20.952114	1.0	23.005653	21.499384	20.497578	0.48779675	1.4025637
19.187834	17.638046	20.202526	1.0	24.34752	22.767483	20.60271	0.63767064	1.3148613
19.66364	19.178709	19.01039	1.0	23.837383	22.416687	20.894032	0.5948774	1.4723743
21.487268	20.768312	20.392357	1.0	21.685118	20.071905	19.209602	0.37999266	1.4741982
21.364527	20.632917	20.267794	1.0	23.167906	21.432697	20.293375	0.49178058	1.3794472
21.719406	20.34954	19.241505	1.0	21.898836	20.75783	19.996025	0.53485084	1.497626
21.661366	21.203022	20.985292	1.0	23.40608	21.939774	19.959206	0.4620841	1.4603513
21.131147	20.368755	19.888052	1.0	22.744968	21.525898	20.665028	0.46650165	1.2829766
20.520235	19.537899	19.00573	1.0	21.221754	19.790344	19.03793	0.2836781	1.4210759
21.48391	21.05872	20.936106	1.0	23.70785	22.092514	20.692476	0.6628186	1.6735957
20.971153	20.230824	19.856827	1.0	22.910837	21.125376	20.113781	0.46154657	1.2931496
19.824272	19.479198	19.34925	1.0	22.59514	21.254353	20.394781	0.7346693	1.2985531
20.38995	19.919004	19.732096	1.0	21.386896	19.770193	18.906868	0.3995561	1.5790975
21.476637	20.746962	20.323776	1.0	23.42036	21.9018	19.741295	0.386168	1.3081343
21.772194	21.401356	21.200415	1.0	24.763302	23.035402	20.504553	0.6818368	1.652678
21.388262	20.462425	19.938488	1.0	21.342445	19.845295	18.091703	0.49591526	1.5655427
21.521868	20.533186	20.046167	1.0	23.17647	21.880873	20.666574	0.6760893	1.4309359
20.134167	19.173948	18.663397	1.0	23.68896	22.35782	20.691292	0.5238788	1.3285799
21.095875	20.197784	19.670233	1.0	23.828999	22.028635	20.922491	0.5015313	1.2927934
21.515387	20.895508	20.693506	1.0	22.312757	21.289106	20.68173	0.4005262	1.3760713
21.34712	20.94943	20.629183	1.0	24.404894	22.789824	20.538774	0.6924438	1.8098294
19.706814	18.881954	18.492275	1.0	22.795095	21.775192	20.974659	0.6674616	1.8273435
21.696905	20.445915	19.717981	1.0	21.935635	20.935032	20.443045	0.454663	1.3662678
21.707613	20.885443	20.52381	1.0	23.688416	21.877863	20.382624	0.60122323	1.3828949
21.481321	21.045647	20.873291	1.0	24.347486	22.773819	20.803562	0.45023325	1.3782729
21.478077	21.16223	21.151375	1.0	21.21992	19.691294	18.050676	0.57255024	1.7468295
20.144634	20.09413	19.246664	1.0	24.509506	22.962309	20.80285	0.65538514	1.4734957
21.11617	19.809742	19.00772	1.0	23.491545	21.611124	20.22197	0.5768086	1.2846954
19.79966	19.245178	18.98239	1.0	24.026226	22.325346	20.970692	0.6206121	1.3354937
21.977057	20.694113	19.976355	1.0	22.685097	21.268291	20.21079	0.61958516	1.3530483
21.947842	21.014921	20.527441	1.0	22.93309	21.363024	19.73518	0.26527452	1.3245994
21.523153	20.799099	20.53434	1.0	21.672613	20.119291	18.714132	0.6216567	1.3303112
20.138556	18.768738	17.735199	1.0	23.6758	21.720884	20.472683	0.5229241	1.4750472
21.696905	20.445915	19.717981	1.0	20.74437	19.38923	18.54817	0.41450518	1.3662678
19.982561	19.282824	18.985636	1.0	24.261406	22.238224	20.507858	0.73206997	1.3202511
21.08943	20.495136	20.220482	1.0	22.412779	21.223894	20.353292	0.582367	1.3337559
21.13834	20.62187	20.40606	1.0	22.622908	20.93689	20.105412	0.3940691	1.5341101
21.496357	20.970915	20.789398	1.0	23.707123	21.956982	20.592327	0.6236027	1.7404988
20.69127	19.594465	19.03398	1.0	20.208588	19.78571	19.574722	0.4716254	1.4044602
21.202072	20.355204	19.93999	1.0	23.484688	22.113384	20.844442	0.70120823	1.4017856
21.265741	20.16223	19.581215	1.0	24.204247	22.592283	20.670795	0.462591	1.4816585
21.748411	20.872725	20.449924	1.0	18.84192	18.301025	18.071321	0.52374226	1.3190547
19.836985	19.3757	19.734526	1.0	22.686127	21.131495	19.900526	0.34507504	1.5055603
21.67029	20.487164	19.821383	1.0	24.32541	22.267408	20.729048	0.72652733	1.2903372
21.209045	21.048054	20.96844	1.0	23.176626	21.730207	20.181427	0.5605951	1.3829483
21.993193	21.54574	21.357092	1.0	22.14709	20.721064	19.54686	0.6723988	1.3324304
20.178827	18.681786	17.516615	1.0	24.201275	23.168198	20.904758	0.61931676	1.4349006
20.495163	20.186563	20.08447	1.0	23.173527	21.783363	20.539474	0.67686063	1.3235962
21.336987	20.777306	20.503826	1.0	23.18431	22.032946	20.739227	0.7408622	1.4440408
21.053375	20.56023	20.004698	1.0	23.268038	21.79217	20.589334	0.57008255	1.2948198
21.040676	20.06011	19.530842	1.0	23.298603	21.71396	20.617365	0.6225673	1.3821232
21.40588	21.015177	20.930384	1.0	22.201538	21.38747	20.954296	0.4389364	1.291414
21.4161	20.86156	20.540014	1.0	21.707766	20.212606	18.625557	0.42394838	1.4542083
21.939924	20.82497	20.25113	1.0	23.277588	21.637444	20.444212	0.57982534	1.3873676
21.696217	20.32508	19.459406	1.0	22.818937	21.425968	20.30387	0.40352464	1.3652148
20.434826	19.008724	17.517601	1.0	23.00039	21.361744	20.3096	0.46785906	1.3592062
21.15731	20.557037	20.221834	1.0	20.680408	20.375816	20.288355	0.46369088	1.5825596
21.989706	21.666105	21.478994	1.0	21.934446	20.517473	19.445606	0.402321	1.4738322
20.924627	20.521894	20.411451	1.0	23.42059	21.410097	20.128746	0.53900295	1.6827843
20.302958	19.65263	19.34512	1.0	24.192589	22.242844	20.826418	0.65762794	1.2714772
21.290756	20.988787	20.934008	1.0	22.29617	20.835558	19.829468	0.4581491	1.7043582
21.048252	19.686327	18.71301	1.0	21.916643	20.45829	18.60904	0.29329455	1.3251011
21.484287	20.78814	20.423704	1.0	24.26748	22.606058	20.864231	0.64283067	1.4656587
20.822042	20.339054	20.122124	1.0	23.718573	22.138391	20.0166	0.5037644	1.3826847
21.074293	21.491306	20.38996	1.0	21.017693	20.232935	19.868729	0.60346425	1.5115372
21.947842	21.014921	20.527441	1.0	24.400545	22.80232	20.831835	0.5714101	1.3245994
21.884733	21.129282	20.748299	1.0	22.962042	21.7273	20.920437	0.45934504	1.4962517
21.402258	19.802385	17.873936	1.0	23.870216	22.625048	20.882072	0.66794395	1.3086636
20.363773	20.275545	19.865482	1.0	21.449154	20.97468	20.86363	0.26260033	1.943853
19.097958	18.687574	18.543924	1.0	23.777712	21.735188	20.176176	0.6729009	1.3315057
21.96327	21.296537	20.977257	1.0	23.235437	21.558992	20.503166	0.49548817	1.4485343
21.708271	20.883652	20.4476	1.0	23.711834	21.923733	20.61155	0.59142905	1.3802863
20.32116	19.568304	19.239899	1.0	20.15507	19.08591	18.303991	0.44620082	1.4489236
21.421461	20.350245	19.800621	1.0	20.082087	18.70812	17.820211	0.6843193	1.7713968
19.960934	18.791021	17.93747	1.0	22.746864	21.741226	20.661201	0.7326972	1.5142156
20.306938	18.774334	17.593426	1.0	20.8524	20.425564	20.164322	0.15144077	1.3570585
20.488663	19.017479	17.633982	1.0	21.94029	20.476723	19.37981	0.3112802	1.2849482
20.326601	18.875042	17.633131	1.0	23.124233	21.710041	20.809397	0.5434544	1.7455754
20.997555	19.81587	19.153023	1.0	23.885824	22.36927	20.55745	0.6131578	1.5600477
21.898241	21.341398	21.128284	1.0	22.81673	21.518017	20.750948	0.5064341	1.3448368
20.440435	20.011564	19.807806	1.0	22.018381	20.981348	20.319738	0.433828	1.333627
21.409157	21.115807	20.993132	1.0	24.129461	22.345797	20.881413	0.67501736	1.4891287
20.88824	20.28233	19.997114	1.0	22.857212	21.282303	20.242132	0.49833578	1.4463079
20.973797	20.380337	20.145264	1.0	22.819769	21.427542	20.564812	0.66379404	1.3666923
21.744165	21.29478	21.090714	1.0	22.216925	21.169422	20.659117	0.41611993	1.4395303
21.12541	20.775091	20.720575	1.0	22.171648	21.338451	20.809761	0.5908125	1.5568019
21.70788	21.460407	21.574188	1.0	23.818314	22.097193	20.63436	0.6457937	1.8854043
21.924297	21.515533	21.334192	1.0	22.563208	21.18328	20.26685	0.49762115	1.3097918
21.45095	21.113512	21.207184	1.0	23.981586	22.712866	20.77549	0.6662572	1.4077516
19.587784	19.111046	18.913914	1.0	23.221355	21.795631	20.553804	0.6528156	1.3087156
21.190964	20.032238	19.299934	1.0	22.894995	20.973724	19.401747	0.6952993	1.3646252
20.247854	18.935558	18.180378	1.0	22.090878	21.346224	20.957958	0.37670544	1.9160405
21.209045	21.048054	20.96844	1.0	23.042124	21.381733	20.11994	0.60627854	1.3829483
21.061028	20.398228	20.074759	1.0	23.125477	21.177185	20.047016	0.47800812	1.3409851
21.966381	20.614643	19.514698	1.0	23.13977	21.912632	20.959166	0.6310913	1.3002744
21.362238	20.123055	19.406284	1.0	23.858562	21.887707	20.425724	0.59950256	1.3196687
21.660713	21.08778	20.859118	1.0	23.454588	21.93183	20.460815	0.66233	1.5428553
19.587784	19.111046	18.913914	1.0	22.653584	21.31207	20.496918	0.40147266	1.3087156
21.951134	20.988293	20.53191	1.0	23.981827	22.5569	20.277912	0.57685834	1.431036
21.075838	19.9287	19.305857	1.0	21.659817	20.330084	18.673903	0.33983567	1.3548223
21.941166	21.586721	21.49645	1.0	24.078661	22.662834	20.936836	0.6249349	1.8241553
20.50576	20.13377	20.360182	1.0	21.978407	20.417673	18.278458	0.5660839	1.2939696
21.850826	21.21154	20.769533	1.0	22.061773	21.207048	20.889624	0.47277772	1.3144363
21.81346	20.864985	20.333765	1.0	22.045225	21.093334	20.263172	0.48534715	1.6119944
21.71431	20.580563	19.973623	1.0	23.481586	22.050936	20.510925	0.6263517	1.2990327
21.393845	20.4432	20.007883	1.0	21.499899	20.697075	20.314985	0.64003104	1.79864
20.688871	20.331814	20.209751	1.0	20.688433	20.568865	21.07123	0.24017523	1.4068971
21.76905	21.521675	21.442682	1.0	22.015553	20.852695	20.177975	0.47190887	1.3770512
20.48971	19.925331	19.667551	1.0	19.024366	18.582994	18.408478	0.6324824	1.5643814
21.378567	19.958773	18.1391	1.0	24.748278	22.922075	20.938509	0.58286273	1.9484593
20.357096	19.713152	19.408718	1.0	23.27528	21.636631	20.815231	0.39258868	1.3140802
21.400297	21.44889	21.572582	1.0	23.690166	22.104187	20.79845	0.46465293	1.3559866
20.727234	19.288977	18.447544	1.0	23.769218	22.194353	20.863235	0.6524242	1.3308147
21.926449	21.479307	21.27402	1.0	22.140755	21.312288	20.740429	0.52934074	1.937563
21.882423	21.712997	21.111685	1.0	24.273348	22.85043	20.748766	0.67202073	1.5029185
21.11617	19.809742	19.00772	1.0	22.900959	21.48839	20.491749	0.31905574	1.2846954
20.96067	20.486149	20.372343	1.0	19.124767	18.703833	18.529943	0.22736135	1.8001657
21.634235	20.603182	20.017376	1.0	20.449133	20.11564	20.020845	0.7399289	1.4314723
21.507252	21.0497	20.845978	1.0	21.240465	20.26949	19.766926	0.5704597	1.4112277
21.587767	21.195604	21.00862	1.0	24.183477	22.53042	20.964605	0.74577636	1.4550064
20.40276	19.36098	18.844397	1.0	22.597086	20.665625	19.464346	0.52088046	1.3639168
21.608742	21.265388	21.735176	1.0	22.499025	20.76257	19.557991	0.5318536	1.9529384
21.53076	21.068861	20.82815	1.0	21.09974	19.588507	17.820263	0.18201879	1.538796
20.524485	20.09657	19.973866	1.0	21.02617	20.388416	19.979435	0.22286367	1.5192381
21.501358	20.13599	18.315416	1.0	23.838678	22.365294	20.38901	0.57311314	1.9560682
21.299334	20.94375	20.821173	1.0	23.786081	22.149408	20.471825	0.5040151	1.3796049
21.190277	20.555172	20.23956	1.0	22.429375	20.901632	19.749332	0.5054964	1.4139524
18.42014	18.114773	18.048977	1.0	21.111618	20.291988	19.789858	0.31966582	1.3318281
21.284895	20.493267	20.044691	1.0	23.065083	21.659395	20.669344	0.59479535	1.280603
20.44056	20.005844	19.849957	1.0	23.7375	21.894333	20.176615	0.7340443	1.461463
21.860865	21.456572	21.267925	1.0	21.527485	20.074179	19.01559	0.7320177	1.4114323
21.162418	20.579742	20.290253	1.0	22.257809	21.534807	20.782873	0.7478307	1.5811106
20.192661	19.781792	19.596733	1.0	20.537052	19.76253	19.41533	0.35801715	1.4064882
19.525217	18.692928	18.248339	1.0	21.72777	21.174885	20.951094	0.63892716	1.4718354
21.3263	20.198317	19.599615	1.0	18.80009	18.487427	18.392548	0.4916074	1.2940364
20.813683	20.43278	20.285955	1.0	21.329119	19.917747	18.226141	0.47036317	1.2818193
20.90691	20.545221	20.542324	1.0	23.499971	22.159681	20.662577	0.47663745	1.3542668
21.900026	21.24273	20.923409	1.0	22.079071	20.601246	19.496368	0.40335432	1.364167
21.780619	20.227453	18.596012	1.0	24.363913	22.254683	20.76024	0.6488628	1.6351862
21.41764	20.310589	19.7005	1.0	23.009712	21.88978	20.695118	0.6913612	1.4200207
21.36592	20.975664	20.870306	1.0	24.865566	22.985937	20.68265	0.60568655	1.6584995
21.533504	20.888124	20.502344	1.0	23.344225	21.99455	20.994566	0.6410876	1.4960537
20.335175	19.848923	19.624996	1.0	22.572323	21.385376	19.457405	0.5110183	1.3783092
21.842455	21.399117	21.248205	1.0	23.552721	21.835384	20.5914	0.58276606	1.7377019
21.241932	20.717075	20.474398	1.0	22.44723	21.322332	20.611868	0.4270368	1.3680438
21.387423	20.379776	19.897924	1.0	21.185951	20.2837	19.694729	0.5805079	1.5989867
21.894352	21.577059	21.519585	1.0	22.82852	21.863699	20.953993	0.6893115	1.6496984
20.999743	20.577255	20.415438	1.0	23.570427	22.103445	19.7662	0.544438	1.3758566
21.49386	20.705513	20.33517	1.0	23.275673	21.177238	19.837164	0.5368532	1.2868701
21.966381	20.614643	19.514698	1.0	24.456	22.920237	20.710129	0.7422787	1.3002744
21.341179	20.809977	20.58877	1.0	22.182678	20.431837	19.497887	0.4319929	1.8708183
20.760225	20.150885	19.812979	1.0	22.150774	21.336727	20.922775	0.4872062	1.5708672
21.14893	20.50256	20.220444	1.0	19.663082	18.445606	17.667404	0.19313204	1.605178
21.8064	20.78864	20.201109	1.0	24.149748	22.677605	20.863289	0.62562644	1.3501985
21.684633	21.2915	21.193916	1.0	23.171595	21.851498	20.748703	0.6619042	1.7689774
20.88154	19.441156	18.183264	1.0	22.233494	20.772114	19.316793	0.70192546	1.407874
21.788376	20.27935	18.734219	1.0	24.296316	22.392689	20.688005	0.7323472	1.3447006
21.757202	21.166473	20.969938	1.0	22.155975	20.572136	19.263578	0.56267864	1.2843136
20.601883	20.143583	20.007156	1.0	22.617973	21.385376	20.442776	0.4949233	1.8117168
21.490198	20.55334	20.087635	1.0	20.753853	20.413692	20.325432	0.49913976	1.5013095
21.981028	20.907894	20.34792	1.0	22.382624	21.024174	19.835516	0.63463944	1.8787422
20.869324	19.978321	19.462696	1.0	21.000877	19.581854	17.915504	0.6704302	1.283618
21.620243	21.154707	20.986963	1.0	23.645376	21.911798	19.571987	0.61920714	1.3077929
20.85378	20.149084	19.847773	1.0	23.507053	21.886217	20.603191	0.59435666	1.3307076
21.8768	21.433283	21.32549	1.0	23.997961	22.109186	20.904852	0.4959159	1.2949334
21.020775	20.484056	20.21369	1.0	21.658215	20.826097	20.381205	0.5764997	1.3525119
21.823967	21.351511	21.204235	1.0	22.065725	21.324661	20.860128	0.414789	1.3531762
20.541662	20.020838	19.993471	1.0	22.155787	20.809643	20.007586	0.43482208	1.3163012
21.980652	21.5416	21.360903	1.0	23.940193	22.158258	20.88381	0.5752099	1.5784228
21.14975	19.602179	17.781576	1.0	24.504395	22.69532	20.014652	0.7417069	1.3456402
20.134167	19.173948	18.663397	1.0	23.339664	21.726707	20.70708	0.7489635	1.3285799
20.970898	20.484457	20.256802	1.0	22.191614	21.30139	20.829027	0.5694263	1.6165769
20.642874	19.69322	19.217773	1.0	20.497429	19.86882	19.506186	0.54769695	1.4032513
21.867094	20.814444	20.189856	1.0	23.516033	21.99928	20.219122	0.69847876	1.3390754
21.446238	20.63676	20.244354	1.0	24.582788	23.009487	20.950605	0.5861113	1.4112294
21.511997	19.894693	17.89893	1.0	23.264103	21.430481	20.337692	0.6500633	1.9738488
21.88573	21.408836	21.31686	1.0	22.809767	21.017876	19.585115	0.65086275	1.3603746
20.952593	19.577818	18.610023	1.0	20.649174	20.143398	19.907059	0.73090905	1.4512193
20.458355	20.329815	20.244175	1.0	22.597612	20.934618	19.932938	0.39764997	1.7267891
19.980385	19.284767	18.881956	1.0	22.607983	20.651937	19.227552	0.59315306	1.7034113
21.605553	21.028502	20.850761	1.0	21.767918	19.600796	17.921352	0.6966325	1.2836177
21.749292	21.034845	20.633402	1.0	23.05257	21.756077	20.86935	0.51469606	1.4043901
20.595207	20.11785	19.92546	1.0	23.6137	22.03744	20.914946	0.5534816	1.3609104
20.552908	18.987745	17.71142	1.0	22.324469	20.760761	19.650797	0.48506263	1.3666049
21.262207	19.810947	18.60073	1.0	23.173744	21.598673	19.43131	0.38221747	1.3133185
18.807758	18.374966	18.477554	1.0	22.801897	21.556767	20.659107	0.3746886	1.3514758
21.053375	20.56023	20.004698	1.0	23.01863	21.273695	19.862806	0.63044846	1.2948198
21.317486	20.73789	20.312832	1.0	23.885054	22.059456	20.618479	0.6600177	1.7786343
21.787521	20.511566	19.742281	1.0	23.23138	21.732683	19.847172	0.47888798	1.2717553
21.138245	20.447475	20.044895	1.0	23.140434	21.429901	20.425156	0.4955102	1.4956663
21.939924	20.82497	20.25113	1.0	23.736692	22.054882	20.94315	0.54003245	1.3873676
21.537241	21.307638	21.279673	1.0	23.30165	22.020966	20.78575	0.6940685	1.9795073
21.301651	20.038345	19.272234	1.0	23.026974	21.488035	20.377645	0.6994641	1.7714534
21.856049	21.30717	21.06747	1.0	22.565851	20.634182	19.447313	0.5047398	1.3964466
21.918493	21.048807	20.597002	1.0	23.137917	21.5609	19.765516	0.33777863	1.439796
20.224625	18.735641	17.616083	1.0	23.067745	21.701395	20.21871	0.66703916	1.973844
21.468098	20.034346	18.663387	1.0	23.043282	21.700779	20.621788	0.63023657	1.349908
21.486813	20.543425	20.10883	1.0	22.66226	21.642637	20.980288	0.44199675	1.3159322
20.603376	19.697468	19.178112	1.0	21.26509	19.930155	18.918123	0.5945001	1.6074111
21.049623	19.62519	18.358183	1.0	24.802397	23.129662	20.264399	0.64014727	1.3054817
20.778711	19.872969	19.44235	1.0	22.560898	20.74573	19.39198	0.5973274	1.3433353
19.824272	19.479198	19.34925	1.0	22.266335	21.236992	20.617502	0.38111773	1.2985531
21.755875	21.445303	21.255697	1.0	23.228672	21.740528	20.669619	0.6901493	1.3945688
21.46383	20.271849	19.633512	1.0	20.630623	20.088644	19.728205	0.16917984	1.3036876
21.191631	20.902727	20.834171	1.0	22.619194	21.621544	20.899025	0.5840581	1.3500172
21.484287	20.78814	20.423704	1.0	24.328554	22.020878	20.813032	0.5355234	1.4656587
19.819088	18.917978	18.489407	1.0	24.335121	22.904196	20.476522	0.73497033	1.2872831
20.69127	19.594465	19.03398	1.0	22.202484	21.299936	20.81057	0.44848514	1.4044602
21.57162	19.90012	17.607933	1.0	22.308126	21.414505	20.915049	0.4998575	1.3801289
21.973396	20.792202	20.126091	1.0	21.401262	20.380804	19.536327	0.60154295	1.5575268
20.230349	19.035456	18.347633	1.0	22.456903	20.878326	19.646109	0.5729941	1.4343289
20.28673	18.877972	17.674667	1.0	22.530977	21.49475	20.457455	0.69103646	1.2731248
21.020775	20.484056	20.21369	1.0	22.202127	21.370354	20.629526	0.44587377	1.3525119
20.460052	20.194828	20.260838	1.0	22.092644	20.999193	20.175566	0.5916359	1.3172346
21.094887	19.615551	17.784866	1.0	23.662962	22.064663	20.88361	0.5227245	1.4146094
21.200773	19.709644	18.73107	1.0	20.990047	20.481024	20.069256	0.18128772	1.3011293
21.150486	20.130121	19.522064	1.0	23.034428	21.296957	19.889397	0.73564076	1.3471363
20.617275	19.882042	19.512653	1.0	23.133434	21.306368	20.409792	0.40273878	1.3570591
21.879408	21.353409	21.185816	1.0	21.192099	20.03464	19.295757	0.38049376	1.3258623
21.57162	19.90012	17.607933	1.0	22.519228	21.343294	20.750484	0.5289308	1.3801289
21.898241	21.341398	21.128284	1.0	22.20196	21.135736	20.205097	0.6447789	1.3448368
21.786121	21.375858	21.2601	1.0	23.411024	21.967083	20.73375	0.6585718	1.3547591
20.541662	20.020838	19.993471	1.0	21.654072	20.879894	20.46281	0.7394806	1.3163012
20.47975	20.000805	19.731026	1.0	23.664656	22.094654	20.202095	0.38003188	1.7740207
21.731361	20.176003	18.006195	1.0	23.203772	21.46338	20.366562	0.45872012	1.3352184
21.16172	20.482061	20.184326	1.0	20.563967	19.270763	18.536087	0.6769375	1.2895471
21.26933	20.504326	19.926392	1.0	23.9535	22.75225	20.599663	0.7062437	1.3954593
21.586143	21.149618	20.892872	1.0	24.156952	22.077156	20.468025	0.71763504	1.2773969
20.84657	19.987621	19.535234	1.0	23.646881	21.9356	20.440756	0.6783428	1.29477
21.441772	20.693026	20.33008	1.0	24.094006	22.724606	20.935652	0.6337849	1.3906665
21.38421	20.55999	20.166296	1.0	18.720152	18.00336	17.622473	0.6003246	1.3312924
21.63848	20.93607	20.32847	1.0	24.485573	22.473158	20.738977	0.74386746	1.2864606
21.775026	21.395086	21.265858	1.0	23.203245	21.871874	20.838469	0.5679407	1.3261544
21.71322	21.275404	21.126877	1.0	19.090569	18.323711	17.791912	0.19959827	1.2858461
19.808445	19.214682	18.964933	1.0	22.828108	21.47046	20.6328	0.46447283	1.4580017
21.909359	20.818382	20.240257	1.0	20.692564	19.36835	18.568579	0.14062485	1.3531706
21.926973	21.551857	21.444527	1.0	23.247152	21.873796	20.43761	0.5730154	1.7018155
21.700718	21.114801	20.904348	1.0	21.85054	20.971722	20.598017	0.47198176	1.3492781
20.039736	19.430552	19.10129	1.0	22.40676	21.55058	20.991392	0.5606764	1.5833051
21.391037	20.355667	19.768066	1.0	22.597809	21.414606	20.45891	0.529045	1.7481112
20.684187	20.29101	20.15898	1.0	22.923246	21.013445	19.540081	0.63125306	1.520664
20.893282	19.961882	19.47925	1.0	23.68335	21.98905	20.598845	0.68045807	1.4603132
21.39944	21.017387	20.869959	1.0	22.637157	21.043314	19.122145	0.5116896	1.5198915
20.651907	19.790735	19.353474	1.0	23.48183	21.909698	20.31622	0.4883311	1.418508
21.963594	21.314888	21.008057	1.0	20.672932	20.603777	22.082256	0.6953657	1.3198242
21.050869	20.45436	20.204237	1.0	23.02978	21.505497	20.38802	0.54751724	1.2959253
21.477222	20.11236	19.311401	1.0	23.029877	21.26836	19.879583	0.6085989	1.6477407
21.109358	20.37425	19.96513	1.0	24.08337	22.114193	20.208485	0.72222424	1.635969
21.061028	20.398228	20.074759	1.0	21.084232	20.091166	19.357971	0.21121496	1.3409851
19.525217	18.692928	18.248339	1.0	22.778006	21.472656	20.685772	0.7359245	1.4718354
21.37565	20.867966	20.630116	1.0	21.751883	20.122646	19.08888	0.4463291	1.3310395
20.830593	20.227339	19.70062	1.0	21.024008	20.246508	19.858551	0.47209585	1.5573167
20.731234	19.939463	19.52315	1.0	24.006678	22.184044	20.597692	0.7169468	1.8643293
20.692995	19.70744	19.222883	1.0	23.19994	21.528337	19.090792	0.5575327	1.3767688
20.934248	20.6365	20.497221	1.0	22.098577	20.575705	19.474085	0.48092633	1.7772866
21.663528	21.084126	20.784994	1.0	22.614445	21.366974	20.671429	0.69309837	1.3013933
20.357096	19.713152	19.408718	1.0	20.753853	20.413692	20.325432	0.49913976	1.3140802
21.320656	20.0806	19.38698	1.0	23.452213	22.009691	20.82074	0.62141097	1.3816807
21.569767	20.556448	20.029276	1.0	19.390995	19.03238	18.928885	0.5508041	1.898531
21.14601	23.407719	22.617569	1.0	22.296452	21.513489	20.98094	0.38287732	1.3374918
20.041124	19.69088	19.596195	1.0	25.161358	23.109072	20.967958	0.60418606	1.5208906
