CONFIGURATION_1-PLANE_2-OBJECT_1-REDSHIFT CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-i CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT WEIGHT
1.29015696 21.33693314 20.64406395 20.38495255 19.1884594 0.5966680316971844 1.0
1.37226772 21.94751358 21.63867378 21.50200272 19.92881584 0.5018957482180857 1.0
1.30303359 21.99454308 21.94793701 21.93439102 21.44749832 0.32359553398247853 1.0
1.40530086 21.89446259 21.80742836 21.6606884 20.58301353 0.24832524058839212 1.0
1.47783852 21.97439766 21.39065933 21.0354805 19.82028961 0.29088006397741195 1.0
1.39421082 20.98801422 21.1146183 20.8668499 20.55208015 0.4787580843076668 1.0
1.47621143 21.8577137 22.31589317 22.34466743 21.10105133 0.37606078461528225 1.0
1.45734859 21.55150795 21.3657341 20.86030006 21.04436493 0.7368519009469344 1.0
1.29052579 21.67723846 21.88481331 21.72362518 20.8800354 0.6343946741825902 1.0
1.34875786 21.81403351 21.83794594 21.96443176 21.60551071 0.5490478838840112 1.0
1.29894197 21.76143265 21.98907471 21.35618019 21.47118378 0.4451480560975477 1.0
1.68654144 21.40354919 21.20610809 22.03671265 21.62270927 0.471458575940277 1.0
1.29703665 20.46027756 20.56596756 20.41400909 20.15898705 0.2015934496862949 1.0
1.35402191 21.9803257 21.89652252 21.87418938 21.48326492 0.6230995823500304 1.0
1.70245886 20.71727943 21.66654968 21.81653404 21.55228615 0.7299375260256629 1.0
1.36930025 21.67082787 22.30429649 21.93040848 22.23945999 0.5247098262818753 1.0
1.41589999 21.92930794 21.8718605 21.78598976 21.59686089 0.33369006234528154 1.0
1.31097305 21.39826012 21.24870491 20.78723335 20.2310276 0.20344881278983934 1.0
1.36278927 21.96326828 21.95117188 21.81244659 21.75400925 0.5630478504757539 1.0
1.35033154 21.8710804 21.92268944 21.92907333 21.53368378 0.38825249505031445 1.0
1.33114684 21.71639442 21.96470451 21.86492157 20.78058434 0.42644958766134544 1.0
1.31140542 20.770401 20.66464806 20.53339767 19.97168922 0.5671220040820256 1.0
1.5579772 21.83425713 21.7695961 21.72275352 20.38388824 0.46076158253922395 1.0
1.31923354 21.74201012 21.66881561 21.64658356 21.39504814 0.42055404430023535 1.0
1.30145717 21.81158257 21.84872437 21.74033546 21.46961403 0.711994673902507 1.0
1.28744864 21.7281971 21.92193604 21.72105217 21.45504189 0.5870289166039911 1.0
1.59184682 21.58360672 21.94579506 22.55033684 21.21057892 0.644089935072424 1.0
1.55250895 21.45084763 21.90041733 22.12601089 21.82003784 0.47915281714960256 1.0
1.73696005 21.07832146 20.82720184 20.72558975 20.87541962 0.3327714053209499 1.0
1.30822182 21.78796005 22.18311691 21.6829071 21.72332191 0.5669363871654856 1.0
1.40438032 21.78617477 21.69955826 21.82788086 20.58912086 0.6157592182936575 1.0
1.70316565 21.74511337 21.61455345 21.85559273 20.6319561 0.4332326387703712 1.0
1.89369154 20.84157944 20.6785202 20.49190903 20.54835129 0.7203150788367725 1.0
1.72305954 21.2678318 21.53628922 21.57733917 21.25777817 0.3081144826426415 1.0
1.32897961 21.79023743 21.86354637 21.7635994 21.51805305 0.6412049666897206 1.0
1.54753637 21.90493202 22.01017761 21.9991436 21.65013695 0.3360281752789023 1.0
1.39321744 21.57629013 22.99191856 22.78325272 22.37241745 0.37719724712258806 1.0
1.35284591 20.76032066 20.71211052 20.65513992 20.24147224 0.3873922718791656 1.0
1.29063797 21.74186134 22.42530441 20.79645538 21.3801136 0.7187924928715902 1.0
1.33852613 21.79173851 22.61984634 22.00437737 21.41279984 0.6153426294369672 1.0
1.49981868 21.77731133 22.21940804 22.90899658 21.25666046 0.69125641067834 1.0
1.43829656 21.89790916 22.8598671 23.92762375 22.82308388 0.4333537230302507 1.0
1.28360391 21.830616 21.73351479 21.53940773 20.49813461 0.5318267627398654 1.0
1.29397941 21.96870422 21.94372177 21.75216293 21.52490997 0.4001866834096548 1.0
1.39715791 21.70632935 22.31380844 21.26017761 20.36992073 0.5851983576149824 1.0
1.31001663 21.40708351 21.55989838 21.23224258 21.26659775 0.5626994627673632 1.0
1.40547907 20.7318821 20.90217781 20.45402336 20.30748177 0.35372168294550976 1.0
1.69362104 21.59202576 21.32046318 20.98682594 20.57523727 0.541231325888567 1.0
1.37012994 21.8079586 21.74548721 21.72361755 21.47675705 0.48021294843033935 1.0
1.63148999 20.13286591 20.60299873 20.47315216 19.57937813 0.5674274096524866 1.0
1.37493658 21.99912834 22.04011917 21.97683907 21.39097595 0.4652901898969067 1.0
1.37536955 21.96180916 22.23249626 22.60796547 21.21269608 0.4678730766471172 1.0
1.33385897 20.84703827 20.80118752 20.83444977 20.41489792 0.5941426458116005 1.0
1.33320773 21.35920906 21.7072258 21.40230751 20.55049515 0.2726369735870491 1.0
1.28123832 21.94590378 22.46155739 21.88285637 19.99554062 0.5480983654392791 1.0
1.53103995 21.5519352 21.08182526 23.6311245 23.09877968 0.522521174289018 1.0
1.3654933 21.70609283 22.34901047 21.91745758 22.34954071 0.5273632436807377 1.0
1.33283901 21.95363617 21.77337265 21.67785072 20.73664474 0.5450880148945428 1.0
1.55878544 21.15573883 20.7095108 20.53817177 20.70254707 0.5331175098024435 1.0
1.29428279 21.92471886 22.04153824 21.70276833 21.629673 0.6453618531238074 1.0
1.31707287 21.23954773 21.21702576 21.78228378 20.0016098 0.6840001314948613 1.0
1.28628278 21.7191124 21.23307991 21.08186722 19.90513992 0.33285142467697976 1.0
1.67523038 21.53157234 21.68093681 21.24522972 20.98812103 0.7073912122897305 1.0
1.27917159 21.80532074 21.06956863 21.01128006 19.65937424 0.6622735713059158 1.0
1.79503644 21.99137878 22.10169601 22.01633644 21.68412971 0.5217956123210397 1.0
1.32106614 21.87298393 21.90439606 21.41479683 20.61811256 0.5348910661513524 1.0
1.44023478 21.90718269 20.55296516 20.1940136 19.47032166 0.7246688930224593 1.0
1.34898055 21.76522827 21.70996857 21.38908005 20.76945305 0.4134042792487933 1.0
1.54380953 21.34101868 21.40901947 21.44300079 20.17668343 0.44927004034423956 1.0
1.59414697 21.40665245 21.64640236 21.31673431 21.17753601 0.6939237521573277 1.0
1.39376712 20.82788277 20.72892952 21.00234604 20.83073997 0.3986787263146333 1.0
1.6806829 20.81565285 20.83234978 20.48182869 20.18862152 0.6161089273300113 1.0
1.32711065 21.88903999 21.93587112 21.75901985 20.98983574 0.2877282958066552 1.0
1.31045175 21.85638809 21.76622009 21.75111771 20.09246635 0.3686125806481268 1.0
1.3237406 21.97024536 21.83616447 21.55493927 20.64502525 0.36646824189853744 1.0
1.34852338 21.96936035 21.813797 21.55072784 20.64959145 0.6997340839157351 1.0
1.48602855 21.38814163 21.54632568 21.39846992 21.2852726 0.41051237728867973 1.0
1.42322099 21.74704361 21.84123039 21.70001984 21.36289024 0.49701867938280425 1.0
1.30726719 21.87926292 21.97182846 21.7200222 21.01431656 0.7310561078452711 1.0
1.40669405 21.78882027 21.76952362 21.5146637 20.02841187 0.4635804037868802 1.0
1.28820062 21.99811935 21.85538483 21.41471291 20.44241333 0.5016882063813178 1.0
1.29457927 21.12559128 21.12727165 20.99160767 20.1185379 0.13695180372004884 1.0
1.28863394 21.93998909 21.87931633 21.76683044 20.6354847 0.4757751180373517 1.0
1.67134643 21.81495285 21.91466141 21.88558388 21.54449463 0.7184140194215186 1.0
1.69339013 21.19704819 21.38879013 21.42783737 20.68391037 0.5388698623214068 1.0
1.472875 21.82252884 22.00670815 21.51689529 20.47262764 0.6195750743829487 1.0
1.28000116 21.94627762 21.9384613 21.7796936 21.45331573 0.6945709225457126 1.0
1.38659 21.75397873 21.73794556 21.62936592 21.68147278 0.6274401964749867 1.0
1.28099549 21.82603836 21.90202141 21.48256683 21.4939785 0.702575240966188 1.0
1.29487908 21.95461655 21.7875843 21.69410133 21.11579514 0.521585167411545 1.0
1.36821473 21.74308205 21.85507965 21.66592979 21.04523468 0.7205715264484072 1.0
1.28792644 21.86268806 22.9469738 22.77224731 22.1079464 0.47111041153425526 1.0
1.3427881 21.48964882 21.94965744 21.99793243 21.08286285 0.49741018760868966 1.0
1.66245997 21.43426514 21.20105934 21.05618286 20.91255951 0.2577958500255804 1.0
1.33698988 20.52695274 19.96017838 19.6849041 19.52733803 0.30846444601504197 1.0
1.31821764 21.37838936 21.52967453 21.033535 21.00076866 0.6417908367184813 1.0
1.36115861 20.94644165 21.02243805 20.60013962 20.14359474 0.7324716300555916 1.0
1.42823052 21.79443741 21.54607201 21.37971306 20.15192986 0.3973778311670938 1.0
1.84530675 19.65123749 19.52263069 19.66229057 19.41196823 0.6418460815809593 1.0
1.52243328 19.33229828 18.70158386 19.47172165 19.7525692 0.6049891982402962 1.0
1.34746146 21.9015274 21.5856514 21.37882614 21.40000725 0.46396397805152745 1.0
1.56519032 21.87898445 22.15592194 22.18572807 21.79356194 0.394119969628289 1.0
1.36910665 21.04303169 20.98278427 21.11810112 19.83522415 0.46517375682344675 1.0
1.48600399 20.96495628 21.23184776 20.9909935 20.64082146 0.27002325793563414 1.0
1.37416124 21.55768967 22.42599678 22.9808197 21.89862823 0.4993617057217871 1.0
1.37357986 21.16799545 21.84423828 21.42731476 21.13219643 0.7202825906411687 1.0
1.51585698 20.82002258 21.0701561 20.72601509 20.31888771 0.48585679873845977 1.0
1.27900434 21.00806046 21.35162926 21.33217621 20.17929077 0.6926202563252575 1.0
1.29673672 21.95078659 21.1967411 20.93595886 19.85030174 0.6741961561517227 1.0
1.33255863 21.95411873 21.5467186 21.97077751 20.60930252 0.52382506250827 1.0
1.53789234 21.91111374 21.93945312 22.08659744 21.53704834 0.48706999604911033 1.0
1.49040878 21.20536232 22.39481163 21.78314018 22.98291969 0.565274389946615 1.0
1.30437183 21.65421104 21.67259407 20.79620361 21.57597733 0.6989151040305871 1.0
1.44668508 20.63381958 20.71460533 20.15460777 19.85482979 0.3283489819862655 1.0
1.28090668 21.97826004 21.87074661 21.79783821 20.97401047 0.5813059796777904 1.0
1.34546328 21.21764946 21.3680439 21.29792786 21.11237335 0.23476503937595172 1.0
1.31219912 21.47308159 21.51442337 21.1650486 21.05099678 0.5184384679846328 1.0
1.31478393 21.45763206 21.51528168 21.30054474 20.05512047 0.5234137599372061 1.0
1.31609321 21.46400642 21.55456734 21.38822365 20.98860931 0.6025471557587032 1.0
1.29863048 21.08261299 21.03258896 20.9473381 19.45627403 0.5027531534451821 1.0
1.29445958 20.88573647 20.9069519 20.67476082 20.29496002 0.24232894809166539 1.0
1.50592375 20.52372742 20.8652668 20.5280304 20.17155647 0.5499449222143672 1.0
1.35856915 20.33292198 20.00596428 18.39000893 19.01838875 0.5394009705973829 1.0
1.6030755 21.29003906 20.18925476 21.68310356 19.53203011 0.6233644843232119 1.0
1.28277433 21.97369385 21.77665138 22.47802162 20.89531517 0.41880666653496385 1.0
1.31040406 21.26958847 21.43977165 21.25095367 20.48480225 0.6426559992891706 1.0
1.54842615 21.79202461 21.96744537 21.91235542 21.90825653 0.4807790264781181 1.0
1.34738064 21.73548126 21.77700233 21.82594299 20.57791901 0.440313313323464 1.0
1.33656704 21.88298798 21.39369011 21.34626198 19.89684486 0.7088195910574999 1.0
1.7861203 21.51494789 21.66810036 21.57858849 21.1700592 0.40213568049038373 1.0
1.43713307 21.8081398 22.12033272 21.91440773 20.93271065 0.5585982380424523 1.0
1.60584247 20.66505051 20.72569275 20.49713516 20.19966698 0.5921125285407902 1.0
1.3526603 21.97990036 22.13322449 21.77766609 21.08025169 0.3107184736169549 1.0
1.31354856 21.48277283 21.2055912 20.64090157 20.50958061 0.4689849265989766 1.0
1.43057001 21.80034447 21.8025589 21.83307648 21.46321678 0.7078473996379683 1.0
1.46065903 21.7019043 21.88881111 21.40377045 20.90635872 0.7185915611935132 1.0
1.29715669 21.00985909 21.70576859 20.90641022 20.88397217 0.40540484243152675 1.0
1.29839063 20.98775482 21.6532135 21.97490692 20.72794342 0.5943242818764689 1.0
1.96275556 21.24829102 20.04858398 23.78015709 23.36557579 0.39825516425041146 1.0
1.54719996 21.86999702 21.94207573 21.69475937 21.47311974 0.40473390991385494 1.0
1.35175264 20.97835159 21.11312103 20.94272804 20.62038231 0.5919212287529418 1.0
1.29112041 21.80806541 21.99307823 22.18820572 20.61195564 0.38990749005798175 1.0
1.5263803 21.60443306 21.82045746 21.44448853 21.49486923 0.5212315690501106 1.0
1.27850246 21.43509865 21.34069061 20.89388657 20.9843235 0.68057982332912 1.0
1.32578671 20.62556076 20.90756416 20.69401932 20.43529701 0.6380853967255372 1.0
1.47601533 20.72422791 20.8701725 20.55314636 20.3449688 0.4257772451896987 1.0
1.544065 21.93941879 22.26326561 22.27875519 21.00376892 0.7460038431298963 1.0
1.67646718 21.96816444 22.20683861 22.05924988 22.00690269 0.31848884030212693 1.0
1.33559012 21.78866959 21.97703743 21.83230591 21.03802681 0.6078008933142927 1.0
1.28871679 20.40809631 20.49489021 20.40151024 20.05668259 0.6439091884208861 1.0
1.40431714 21.64420319 21.42935944 21.54244614 20.6191864 0.725551364168848 1.0
1.63733137 21.93997192 22.03958321 22.02531052 21.7943325 0.7275633196292979 1.0
1.35700333 21.5274601 21.12379074 21.12018394 20.63697815 0.678331955358214 1.0
1.28588367 21.4888401 21.28142548 21.17901039 19.7663269 0.6017648637233215 1.0
1.56958103 21.47279549 22.57814026 21.21229172 22.28069687 0.4830943061324475 1.0
1.48794758 21.97418022 22.03722954 21.33304977 20.68289375 0.6028290115043528 1.0
1.80189967 21.48099899 22.34774399 22.83867264 24.36891174 0.46726134799208174 1.0
1.89640701 21.51592255 22.47605705 22.91773796 22.02795982 0.7097457109492112 1.0
1.37184012 21.02660561 21.29639816 19.07811928 19.52131081 0.34684199274167943 1.0
1.58063209 19.94577217 19.83844376 20.72512817 20.30538368 0.518469575525558 1.0
1.3975755 21.90519333 21.7957325 21.87828636 21.34288597 0.2262269495511119 1.0
1.54757988 21.74953651 23.09223175 22.39974976 23.90226936 0.6571727508140726 1.0
1.88852918 21.36552048 23.13917732 23.09497261 23.66624069 0.6282572927396235 1.0
1.43807197 21.91079903 21.94626236 21.76795959 21.16004181 0.6902263925222267 1.0
1.35142529 20.92464256 20.83329773 21.89331055 20.26745224 0.6182330149151272 1.0
1.45331895 21.88684845 21.75156403 21.70300484 20.60138893 0.5913395681990562 1.0
1.29792321 21.23957825 21.27996254 21.39425659 20.09625053 0.5961112556819779 1.0
1.42578948 21.79280663 22.44948006 22.57743835 23.06531525 0.5219260832653722 1.0
1.76999998 20.76791954 20.42827034 21.15191078 21.21803093 0.7203653660203454 1.0
1.35394359 21.96305084 21.98822594 21.8384304 21.60650063 0.32276609106902576 1.0
1.32382727 21.09759712 21.12813377 20.74060822 20.46136856 0.2409307481823189 1.0
1.42062545 21.4347477 21.52180481 22.8675518 21.99126434 0.12286893844619318 1.0
1.62733662 21.38180542 22.39649391 23.59202194 21.97917175 0.7246847766528579 1.0
1.5065819 21.58191872 21.85791969 21.81653976 20.91091728 0.596860976145304 1.0
1.30541837 21.57151985 21.51625824 21.48836136 20.34984207 0.38067519582959786 1.0
1.27922833 21.64999008 21.29853058 21.04886055 19.8973217 0.09132068230644919 1.0
1.3554368 21.45882797 20.99069023 17.84399414 20.65159416 0.6575436344908137 1.0
1.30820012 21.87170982 21.96682739 21.88912201 21.62648392 0.5042179136030052 1.0
1.28491068 21.57335854 21.69544983 21.69682503 21.56560516 0.7409427769375629 1.0
1.69115913 19.83101654 19.8094368 18.89242363 19.65493202 0.3523216185636015 1.0
1.27975881 21.65013123 22.05245399 21.98581123 21.03558159 0.4705588458807385 1.0
1.46189117 21.8460083 21.81157494 21.74190712 21.46630859 0.3296183843049286 1.0
1.44696319 21.29852676 21.88165855 21.37917137 21.02539253 0.5456644359848282 1.0
1.44908857 21.96119308 22.22716522 22.43611145 22.1916008 0.5120570458339284 1.0
1.48884737 21.92597961 21.86376572 21.31255531 21.56736565 0.7283574598845761 1.0
1.38921356 21.89621925 21.72229576 21.66464233 20.26263618 0.5630998105472167 1.0
1.43073952 21.56487465 21.29813576 21.07506752 19.90492058 0.3977219886934916 1.0
1.31673121 21.96819115 22.59999466 22.58570862 23.51062965 0.33852577366615055 1.0
1.59717083 20.39728165 21.11390877 21.34090805 20.74277878 0.5698142786530332 1.0
1.48296583 20.9828968 20.97212791 21.04381371 21.15137863 0.543919640447853 1.0
1.30727422 21.8151722 21.82821083 21.973629 20.68373108 0.49205407276686597 1.0
1.82739079 21.89716911 22.24626732 21.98601341 21.63730812 0.5523809402201783 1.0
1.54780817 20.69630623 21.30415344 20.57455063 20.79122925 0.6342307634910642 1.0
1.36606777 20.97229767 21.36837387 21.17926216 20.99407768 0.6120252534981508 1.0
1.32994759 21.96132088 21.70560837 21.76560593 20.25449181 0.5805434805157541 1.0
1.32128131 21.85218048 21.65901566 21.45204544 20.54044533 0.5365725922084204 1.0
1.3006196 21.87774467 21.68859863 21.51687813 20.1466198 0.7071612264774048 1.0
1.33301282 21.99912262 22.03044701 21.90043449 21.87293053 0.6410198223303586 1.0
1.66408408 21.27309799 21.39587021 21.00797653 20.6903801 0.7087111056634896 1.0
1.57892036 21.5177536 21.71521187 21.46136093 20.39741325 0.5407766233944284 1.0
1.42827928 21.63043404 22.03536606 22.51514053 21.03522682 0.5693494031459648 1.0
1.30988014 21.93393326 21.49114227 21.23802185 20.37203026 0.40775649470292746 1.0
1.35026157 21.33480453 21.4917202 21.19017601 19.97691154 0.5364270207689695 1.0
1.34788859 21.00276947 20.86105347 20.87809753 20.83251953 0.7436672081746851 1.0
1.29674423 21.99099922 21.91578293 21.81758118 21.33147812 0.6338237300862816 1.0
1.30413818 20.97249603 21.21770668 21.34427643 20.2097435 0.6888124645035792 1.0
1.3504498 21.77806664 21.63455009 21.63084602 20.73627472 0.5436610926270763 1.0
1.8307271 21.77534103 22.74287224 22.82948875 22.8114624 0.7465705962443935 1.0
1.57346833 21.40353584 21.18188667 21.54453659 20.18018341 0.6048683266926175 1.0
1.37489283 21.91635895 21.70524597 21.62923813 20.24201393 0.6245174620159696 1.0
1.34490299 21.74971199 21.65991211 21.93949509 20.60765648 0.46699040845562284 1.0
1.53782403 20.737854 20.64001274 21.27048302 20.77516365 0.4979321990194848 1.0
1.57716787 21.87374687 21.92263031 21.70626259 21.40448952 0.5803041348570204 1.0
1.28218222 21.05087471 21.28954315 20.92983818 20.89990997 0.4822300741048101 1.0
1.38915837 21.23125458 21.51600647 21.80099106 21.1732502 0.51314880568385 1.0
1.4769125 21.7534523 21.85379791 21.80518913 21.4778614 0.6968054770396649 1.0
1.618132 21.33055687 22.69427681 24.83564758 21.32746315 0.5047094426247353 1.0
1.35089457 21.23217583 22.91653824 23.4629631 23.34707832 0.642669997146064 1.0
1.3116045 21.92298126 22.0150528 21.91534615 21.62790489 0.6925677466099869 1.0
1.81241512 21.96552849 21.50393105 21.55288506 23.83872795 0.7108474411101128 1.0
1.33281958 21.98872375 21.96346474 21.92292976 20.87543297 0.41125529875970135 1.0
1.30697036 21.99713135 21.91202927 21.9041748 21.59482765 0.40740299825872206 1.0
1.69109237 21.30526733 20.0923748 23.67795181 23.76530647 0.39002748643645807 1.0
1.50289059 21.54519272 21.5990448 21.44420242 20.73031044 0.5477291676584193 1.0
1.59412897 20.28750992 21.173069 20.89643478 21.11597061 0.6325443511175635 1.0
1.32314181 20.8105011 20.73715973 20.62851334 19.54352379 0.46671415241842995 1.0
1.48645461 21.60626602 21.25574493 21.1098175 19.83071709 0.32393798275237207 1.0
1.4244231 21.87532425 21.99018478 21.77871895 21.71909332 0.47975982742231826 1.0
1.29336035 21.04831886 21.10180473 20.89563751 20.58539391 0.49665907358139133 1.0
1.8800019 21.67741013 22.06468582 22.42313576 23.18601418 0.6444692641932588 1.0
1.85804963 21.85799789 22.05816269 21.70989227 21.44709778 0.606064149915622 1.0
1.30602145 21.16304016 21.2669487 20.89523506 21.03830338 0.7203952656813178 1.0
1.33912456 21.28325844 21.64652061 22.01921654 21.75180244 0.4413727309587058 1.0
1.29216874 20.74790764 20.68629074 20.56587791 20.21603394 0.463867783421416 1.0
1.3063693 21.97195435 21.66886902 21.76748848 20.76376343 0.2076866200585304 1.0
1.45062232 21.94559288 22.04150009 21.8621006 21.75020599 0.5555524416932958 1.0
1.51421475 21.5008831 21.85448456 23.01388931 22.66182518 0.7231504972364458 1.0
1.87752676 21.16448784 22.3983078 22.5752697 22.83533287 0.247136203953565 1.0
1.71844828 21.25504494 21.47742462 21.18907928 20.92120171 0.501766283820667 1.0
1.28962147 21.42893219 21.43180084 21.25731659 20.93045235 0.5842676229640149 1.0
1.46609294 21.47133255 21.5130024 21.14354134 21.12823677 0.6974548765947411 1.0
1.81507099 20.51508904 20.23092651 19.42852783 19.23139191 0.7162570485271942 1.0
1.34077823 21.76410103 21.2490921 20.93515015 20.08824158 0.6903793330048409 1.0
1.33377171 21.91469765 21.97673798 21.11744499 20.82925034 0.4569103904748879 1.0
1.40779436 21.33640862 22.74087143 22.15857315 22.78681946 0.48856530718461666 1.0
1.34236932 21.97613335 21.3651619 21.29885674 20.53220558 0.3432221122816466 1.0
1.35315406 21.83400154 21.72492981 21.60734749 20.64732552 0.6798969137078676 1.0
1.29128909 21.70311737 21.76604652 21.91827393 20.62174416 0.591329016168231 1.0
1.30981886 21.84261322 21.3708744 21.05219269 19.47124481 0.3652424629821883 1.0
1.45071316 20.55742455 20.22896767 20.87532043 22.36133003 0.48872559589735326 1.0
1.3332603 21.94032669 21.63080025 21.52178574 20.54919243 0.5537215504008167 1.0
1.27753985 21.99315643 21.77398682 21.75368118 20.24443626 0.47269118289628526 1.0
1.38783371 21.91968536 21.63458252 21.18061256 20.03180885 0.5536224136553832 1.0
1.39856279 20.94842529 21.04107285 21.04163361 19.77297401 0.6850243587604166 1.0
1.32016861 20.78782654 20.83127594 20.68372917 20.32107544 0.17077255065657443 1.0
1.29030478 20.77769279 20.81251144 20.42968559 20.01461983 0.3336778365384184 1.0
1.51149487 20.4238224 21.06351852 21.32848549 20.76305008 0.7358743041296483 1.0
1.42101538 21.92925072 21.85480499 21.82618713 21.49938011 0.4693092440145593 1.0
1.29945791 21.52535629 21.43096924 21.039217 20.0909481 0.7430064402549742 1.0
1.4018141 21.93367386 22.05442047 21.91335487 21.7728405 0.47301970817644595 1.0
1.40746188 21.78163528 21.96541405 22.2760067 21.16487312 0.5704126559599313 1.0
1.36319637 21.98957825 22.04050446 22.02705765 22.6234684 0.4478019520825719 1.0
1.28876841 19.99412727 19.8631382 19.92294693 19.04010582 0.41289599090159346 1.0
1.34011304 20.79070282 20.97042656 21.08787537 20.09782219 0.7255802524875208 1.0
1.9527812 21.87685204 22.21564674 22.00450516 21.76761246 0.5324789751725609 1.0
1.50558352 21.98996925 21.92547607 21.87467575 21.4278965 0.4574184682422724 1.0
1.37112761 21.28041649 21.195467 21.26822472 19.97063637 0.4947346923778614 1.0
1.59018373 20.98127556 21.53151321 21.78797722 21.01255417 0.4867024149659833 1.0
1.34228432 21.81822205 21.7190094 21.60075951 20.91775513 0.44533312146782145 1.0
1.37716603 21.50436401 21.82542419 21.97922897 20.95325089 0.6346853019990963 1.0
1.35811079 21.47270012 21.49222946 21.06988716 21.30880165 0.5482783073089599 1.0
1.63731539 21.39397812 21.55340195 21.31702995 21.17908287 0.24494696358212914 1.0
1.63655543 21.78907394 21.98828125 21.96335602 21.43755722 0.6358397716320054 1.0
1.58953261 21.81624222 21.87405777 22.22343063 23.06080246 0.7418572865820618 1.0
1.42922938 21.44223022 21.80354881 21.86288643 21.36810875 0.44652495214909865 1.0
1.69423866 19.33178139 19.10058784 19.78532791 18.73986244 0.7438310345075897 1.0
1.32392013 21.86710548 21.79182243 21.78469276 20.48916245 0.2490625503328966 1.0
1.29465199 21.99260521 21.7436161 21.45653343 21.0098362 0.661566560752629 1.0
1.42934299 21.7099247 21.46847534 20.99646378 20.11945915 0.4941021453394735 1.0
1.33120835 21.93665695 21.77580643 21.50729942 20.46509361 0.5826070052588858 1.0
1.34339523 21.81890678 21.69215012 21.43821526 20.46789169 0.45056183753834755 1.0
1.41423011 21.38990211 21.21525383 21.15909958 19.7487545 0.5199067960398309 1.0
1.2798053 21.94779778 22.63015175 21.44781876 20.88643074 0.6905362656257182 1.0
1.59984064 21.86184883 22.00402641 21.82749748 21.74220848 0.45733694526482416 1.0
1.34793782 21.17017174 20.9565773 21.03922462 20.33205605 0.7064609121798864 1.0
1.29302788 21.8773632 21.54051971 21.24440384 20.09682655 0.6066079443364131 1.0
1.40169287 21.52316475 22.01911163 22.12932777 22.27556229 0.39588143679526966 1.0
1.45339584 21.31062126 21.37116051 21.23119545 20.59383965 0.5313784632849793 1.0
1.29157495 21.89404106 21.4888916 21.02742577 20.05698204 0.4862469315349339 1.0
1.38367987 21.95994949 21.81197739 21.60038757 20.46045685 0.582709003840984 1.0
1.38224566 21.80132103 21.97420311 21.8250103 21.6830349 0.6070420724599808 1.0
1.44310272 21.54709053 21.1325016 21.00779724 20.86816216 0.61866399605301 1.0
1.53135216 21.40882683 21.53689957 21.49760437 21.2585392 0.7249095789302191 1.0
1.63441074 21.9422493 21.53976059 18.04911804 21.93367386 0.7239109570397206 1.0
1.55842865 21.81171417 21.93003464 21.74035645 21.57050514 0.5245110156202051 1.0
1.29239047 21.58736038 21.76088524 21.66012764 21.40148544 0.30700664712741993 1.0
1.42671728 21.75092316 21.58950615 22.84518051 21.78759575 0.3901176247310113 1.0
1.57532001 21.55001068 22.48636055 23.87781525 24.24274063 0.4100377463367587 1.0
1.29469109 21.60961914 20.62572289 20.38479805 20.07423019 0.429087211589382 1.0
1.33219445 20.95657158 20.18511391 19.08930969 20.11258698 0.4285852249866515 1.0
1.32863593 20.9545002 20.92615318 20.34974861 19.9477787 0.6277304327653546 1.0
1.37116015 21.31934357 21.47003746 21.12891006 21.11549759 0.7376901751663452 1.0
1.29263651 21.90217018 21.64655113 21.50022316 20.52020836 0.42306314167597653 1.0
1.48182905 21.76486588 21.79524231 21.64290619 21.40030098 0.6303595838911715 1.0
1.29615271 21.62581253 21.77864647 21.68510437 21.3021965 0.41537512454779246 1.0
1.43826926 21.8450489 21.52050209 21.3024292 24.28417969 0.5352637369667742 1.0
1.51376736 21.91992188 21.90653801 21.94717789 21.47226524 0.5480352527353474 1.0
1.28833067 21.56966591 21.57322502 21.210495 21.12579536 0.6415428404923478 1.0
1.46434867 20.96360207 21.1072731 20.88106346 20.65628815 0.6296768470448585 1.0
1.55097997 21.26465797 21.59793663 21.45731544 21.27785873 0.7131335080514942 1.0
1.6889137 21.38835335 21.59679794 21.23180962 21.06600571 0.7018796787016961 1.0
1.64438367 21.91616821 23.24504662 22.8373909 22.15624619 0.5834638275027014 1.0
1.61265659 20.2264843 19.6576786 18.51305962 18.69514465 0.7022146391235391 1.0
1.29647183 21.37711716 21.30136108 21.97999191 20.72119141 0.2735096158911222 1.0
1.2953186 21.86391258 21.91483688 22.00217056 21.45560455 0.5124855321500201 1.0
1.51083004 21.96369171 22.09227371 22.23306084 21.25074387 0.3387006181620144 1.0
1.43086958 21.62482071 21.27716255 21.38345146 20.4851017 0.3635453442235052 1.0
1.62698328 21.83615685 20.80300522 20.45503235 20.15969849 0.6076346471858588 1.0
1.44415855 20.66159439 20.71142006 20.57008743 20.2642231 0.7022610139838774 1.0
1.41315174 19.51665878 19.19260788 18.99235344 18.77081108 0.4523187957464243 1.0
