exposure_time-g	exposure_time-r	exposure_time-z	magnitude_zero_point-g	magnitude_zero_point-r	magnitude_zero_point-z
80.0	60.0	120.0	31.447134	31.289017	31.717041
267.0	267.0	60.0	32.638386	32.812187	30.898676
90.0	67.0	157.0	31.399433	31.367832	31.94178
96.0	50.0	30.0	31.438168	30.984133	30.119883
90.0	30.0	56.0	31.563648	30.449688	30.787731
90.0	30.0	87.0	31.581993	30.53105	31.280855
126.0	51.0	213.0	31.735107	30.966993	32.315937
267.0	100.0	333.0	32.73768	31.730877	32.77493
67.0	61.0	200.0	31.153225	31.183151	32.255863
90.0	30.0	141.0	31.553944	30.5643	31.926811
267.0	267.0	333.0	32.722866	32.88473	32.753143
40.0	100.0	90.0	30.661602	31.82287	31.401852
90.0	30.0	87.0	31.578064	30.523695	31.285986
285.0	130.0	155.0	32.705673	31.973057	31.746243
100.0	150.0	117.0	31.612238	32.218662	31.676365
40.0	40.0	70.0	30.593538	30.790548	31.113167
240.0	180.0	90.0	32.454365	32.371048	31.287163
130.0	100.0	80.0	31.780287	31.690456	31.14013
40.0	100.0	90.0	30.65162	31.823864	31.393587
114.0	42.0	80.0	31.600348	30.756664	31.26817
90.0	90.0	40.0	31.571787	31.599072	30.43156
90.0	30.0	83.0	31.580666	30.458334	31.250275
96.0	70.0	30.0	31.699724	31.290844	30.264528
90.0	30.0	40.0	31.545982	30.431614	30.42827
80.0	52.0	80.0	31.245914	31.094227	31.281845
100.0	150.0	30.0	31.609074	32.186058	30.196066
90.0	60.0	41.0	31.568825	31.263765	30.503174
96.0	30.0	30.0	31.70142	30.559555	30.21623
73.0	61.0	100.0	31.270176	31.27483	31.51086
90.0	30.0	56.0	31.57146	30.530622	30.836126
100.0	150.0	65.0	31.613602	32.23004	31.116985
90.0	30.0	56.0	31.574186	30.470644	30.843063
61.0	200.0	100.0	31.085342	32.654873	31.510715
80.0	100.0	90.0	31.30181	31.723915	31.357178
66.0	100.0	60.0	30.982697	31.653965	30.98117
90.0	90.0	90.0	31.656584	31.665121	31.380087
90.0	100.0	50.0	31.617817	31.816114	30.750387
90.0	100.0	90.0	31.444736	31.784925	31.38141
50.0	40.0	81.0	30.855274	30.793686	31.185623
100.0	210.0	97.0	31.616453	32.593845	31.564697
86.0	86.0	80.0	31.437946	31.566675	31.18238
79.0	63.0	115.0	31.233955	31.191765	31.525059
90.0	200.0	131.0	31.425947	31.57487	31.79377
90.0	90.0	90.0	31.662926	31.699368	31.181534
90.0	90.0	102.0	31.522823	31.690552	31.508595
96.0	30.0	30.0	31.669687	30.563364	30.200666
62.0	58.0	80.0	31.055943	31.158821	30.667261
90.0	30.0	164.0	31.56075	30.430311	31.997091
90.0	41.0	52.0	31.563763	30.81877	30.764503
96.0	30.0	30.0	31.65789	30.545568	30.209305
90.0	90.0	136.0	31.469	31.671864	31.797209
60.0	100.0	90.0	30.986443	31.734186	31.351477
119.0	68.0	81.0	31.67565	31.402912	31.141516
267.0	90.0	89.0	32.594772	31.692749	31.323849
90.0	30.0	89.0	31.577263	30.470016	31.282724
90.0	39.0	70.0	31.586432	30.791363	31.124516
90.0	30.0	60.0	31.580894	30.433712	30.785671
100.0	210.0	97.0	31.62072	32.58921	31.438513
240.0	30.0	56.0	32.553585	30.485853	30.77843
90.0	90.0	90.0	31.527357	31.654154	31.37809
90.0	40.0	30.0	31.614502	30.657877	30.018875
82.0	44.0	89.0	31.265408	30.819267	31.353302
96.0	30.0	30.0	31.676472	30.56341	30.191893
90.0	180.0	50.0	31.411823	32.4258	30.696733
300.0	50.0	51.0	32.750782	31.146357	30.741816
100.0	100.0	62.0	31.578318	31.816	30.948679
114.0	88.0	216.0	31.602533	31.633858	32.28079
285.0	40.0	80.0	32.710396	30.708996	31.186
90.0	90.0	90.0	31.400208	31.622099	31.388939
210.0	170.0	240.0	32.3908	32.406242	32.4389
98.0	56.0	80.0	31.516138	31.049416	31.216757
113.0	40.0	86.0	31.63108	30.698467	31.23658
86.0	50.0	270.0	31.477533	31.045765	32.541542
90.0	71.0	143.0	31.557177	31.494413	31.907524
200.0	160.0	240.0	32.365276	32.358376	32.299656
90.0	70.0	143.0	31.485554	31.494535	31.908194
90.0	150.0	30.0	31.576284	32.261826	30.159184
90.0	150.0	90.0	31.556099	32.29043	31.240799
90.0	30.0	150.0	31.583866	30.529339	32.00509
90.0	90.0	115.0	31.5278	31.650328	31.65239
30.0	100.0	62.0	30.352085	31.835558	30.939583
90.0	60.0	59.0	31.558693	31.291061	30.87659
123.0	51.0	124.0	31.722572	30.96608	31.495712
90.0	37.0	135.0	31.419817	30.735094	31.749636
90.0	90.0	90.0	31.312534	31.606592	31.374718
60.0	94.0	90.0	30.942963	31.668196	31.290213
90.0	30.0	150.0	30.553179	30.499063	31.945644
90.0	90.0	40.0	31.391361	31.60456	30.430809
90.0	90.0	56.0	31.426037	31.698212	30.841843
90.0	120.0	134.0	31.560713	31.926823	31.893612
240.0	30.0	58.0	32.54853	30.524464	30.84623
90.0	200.0	113.0	31.510195	32.49435	31.607222
90.0	62.0	120.0	31.52731	31.268383	31.600988
86.0	86.0	80.0	31.444386	31.56332	31.181316
90.0	30.0	56.0	31.558908	30.45967	30.845976
90.0	32.0	56.0	31.565098	30.646358	30.851585
35.0	60.0	52.0	30.313656	31.294498	30.74133
90.0	41.0	60.0	31.600988	30.831108	30.79794
90.0	30.0	60.0	31.40806	30.526506	30.97536
90.0	30.0	73.0	31.45138	30.534798	31.143393
300.0	60.0	100.0	32.766846	31.286196	31.577698
90.0	90.0	90.0	31.40422	31.60991	31.28497
60.0	60.0	62.0	31.084064	31.254505	30.969717
90.0	90.0	121.0	31.562502	31.657808	31.69316
267.0	267.0	333.0	32.74363	32.88579	32.783535
90.0	43.0	199.0	31.574419	30.909027	32.24736
90.0	90.0	79.0	31.51241	31.595388	31.176765
50.0	50.0	270.0	30.844685	31.041887	32.53151
108.0	77.0	147.0	31.65747	31.479713	31.921204
60.0	100.0	90.0	30.958967	31.708149	31.299591
90.0	150.0	90.0	31.566416	32.253822	31.235176
90.0	150.0	143.0	31.629202	32.223873	31.871126
97.0	40.0	159.0	31.601746	30.774277	31.958805
60.0	56.0	300.0	31.03609	31.142006	32.68612
90.0	90.0	90.0	31.555824	31.592125	31.3575
96.0	30.0	30.0	31.678568	30.56011	30.213627
210.0	150.0	30.0	32.455036	32.22203	30.155376
175.0	40.0	221.0	32.12261	30.702255	32.13086
90.0	30.0	90.0	31.583164	30.462738	31.2585
90.0	45.0	120.0	31.553198	30.964058	31.684973
267.0	267.0	333.0	32.64497	32.8036	32.712894
90.0	90.0	60.0	31.486773	31.660734	30.987282
90.0	90.0	100.0	31.481215	31.671494	31.413443
90.0	54.0	50.0	31.584703	31.13065	30.741192
65.0	60.0	105.0	31.14272	31.23916	31.524918
100.0	120.0	87.0	31.59151	31.984665	31.295725
174.0	94.0	143.0	32.237473	31.756695	31.77581
96.0	30.0	30.0	31.662436	30.573004	30.182154
158.0	52.0	100.0	31.993505	30.989504	31.507557
90.0	30.0	68.0	31.426744	30.44806	30.897705
100.0	150.0	70.0	31.6228	32.30553	31.10947
166.0	40.0	100.0	32.199642	30.77219	31.508078
90.0	90.0	120.0	31.397202	31.686089	31.567347
260.0	225.0	250.0	32.547195	32.58409	32.468063
267.0	60.0	333.0	32.58698	31.20537	32.800434
90.0	30.0	70.0	31.602186	30.590488	31.128267
78.0	49.0	250.0	31.377201	30.872368	32.437508
90.0	30.0	56.0	31.559395	30.457031	30.851566
96.0	30.0	30.0	31.679249	30.566658	30.16254
40.0	150.0	90.0	30.616846	32.22883	31.276405
90.0	90.0	99.0	31.519407	31.697659	31.446253
165.0	121.0	250.0	32.05026	31.969486	32.40296
90.0	150.0	120.0	31.568388	32.302856	31.671492
90.0	90.0	90.0	31.440128	31.609875	31.37688
86.0	86.0	117.0	31.439991	31.56739	31.419394
96.0	50.0	30.0	31.541115	30.932882	30.183317
96.0	30.0	30.0	31.667965	30.563684	30.177843
100.0	120.0	90.0	31.595053	31.984188	31.344076
96.0	83.0	140.0	31.52083	31.574024	31.808495
90.0	100.0	70.0	31.42012	31.815975	31.10518
90.0	90.0	115.0	31.564817	31.668047	31.65163
300.0	30.0	141.0	32.667244	30.465551	31.795475
64.0	59.0	65.0	31.155834	31.23785	30.970388
90.0	30.0	149.0	31.399689	30.48054	31.92643
100.0	120.0	90.0	31.607939	32.00233	31.357573
154.0	40.0	80.0	31.9905	30.799343	31.25129
90.0	50.0	70.0	31.581303	31.136185	31.109997
90.0	36.0	56.0	31.571339	30.661854	30.849514
90.0	30.0	90.0	31.448854	30.504791	31.38094
90.0	30.0	90.0	31.561825	30.5001	31.235401
100.0	60.0	50.0	31.607958	31.254765	30.763546
116.0	40.0	117.0	31.656166	30.697065	31.615543
90.0	30.0	90.0	31.56136	30.568413	31.365046
200.0	50.0	80.0	32.342148	30.990843	31.121067
100.0	120.0	87.0	31.58388	31.984623	31.2872
96.0	50.0	30.0	31.529669	30.987366	30.175468
90.0	100.0	90.0	31.626547	31.831928	31.400522
90.0	30.0	56.0	31.558704	30.469479	30.862427
90.0	100.0	50.0	31.502573	31.888687	30.735008
90.0	30.0	55.0	31.561035	30.47361	30.796673
90.0	30.0	97.0	31.593334	30.46137	31.450527
240.0	90.0	55.0	32.462414	31.67526	30.824358
90.0	30.0	59.0	31.558462	30.445063	30.759907
90.0	30.0	90.0	31.574451	30.443306	31.258179
90.0	30.0	80.0	31.59495	30.459568	31.245876
90.0	30.0	30.0	31.56558	30.584526	30.155485
90.0	90.0	129.0	31.585552	31.65135	31.77925
300.0	54.0	194.0	32.765503	31.152576	32.115242
90.0	62.0	120.0	31.507837	31.264812	31.594545
130.0	100.0	114.0	31.774708	31.705717	31.614296
90.0	90.0	90.0	31.437626	31.60831	31.384466
267.0	267.0	80.0	32.479767	32.82441	31.188091
30.0	100.0	40.0	30.332846	31.859545	30.43438
90.0	36.0	90.0	31.583742	30.669842	31.238691
90.0	30.0	100.0	31.440022	30.446903	31.467896
40.0	40.0	90.0	30.635433	30.811588	31.372917
175.0	43.0	104.0	32.113564	30.754803	31.502443
90.0	100.0	113.0	31.523684	31.67604	31.604143
80.0	40.0	155.0	31.246687	30.701458	31.824038
90.0	30.0	70.0	31.39381	30.49534	31.023998
267.0	267.0	333.0	32.68957	32.891018	32.84726
90.0	120.0	101.0	31.524227	31.503769	31.420778
64.0	115.0	270.0	31.12675	31.93621	32.562607
90.0	30.0	60.0	31.570972	30.46323	30.918932
126.0	60.0	104.0	31.75401	31.272825	31.435009
90.0	30.0	94.0	31.573	30.465956	31.44028
126.0	60.0	60.0	31.77477	31.262897	30.930424
90.0	30.0	90.0	31.542606	30.472792	31.243526
90.0	50.0	100.0	31.590864	31.111176	31.52732
90.0	30.0	56.0	31.579966	30.470123	30.850645
90.0	30.0	61.0	31.564281	30.447107	30.879587
90.0	30.0	30.0	31.554655	30.448284	30.119902
60.0	150.0	90.0	30.945595	32.237896	31.308544
90.0	30.0	80.0	31.556793	30.489288	31.22795
96.0	30.0	30.0	31.672592	30.569763	30.160435
60.0	100.0	90.0	30.856556	31.657116	31.295095
30.0	71.0	90.0	30.34984	31.454689	31.287144
90.0	60.0	70.0	31.55107	31.27124	31.059414
90.0	30.0	150.0	30.680943	30.490349	31.939743
122.0	70.0	148.0	31.718332	31.437653	31.760586
90.0	30.0	56.0	31.56496	30.473576	30.839857
90.0	90.0	60.0	31.484753	31.665146	31.000532
90.0	52.0	56.0	31.547756	31.07768	30.859089
90.0	100.0	62.0	31.598778	31.81756	30.970493
90.0	90.0	84.0	31.413715	31.63115	31.256477
125.0	96.0	100.0	31.838778	31.739487	31.521572
90.0	100.0	90.0	31.553198	31.802904	31.260248
90.0	90.0	147.0	31.396696	31.59626	31.63142
90.0	120.0	140.0	31.569273	31.917004	31.92398
90.0	100.0	90.0	31.574713	31.850586	31.228828
100.0	30.0	70.0	31.608194	30.576115	31.104422
90.0	30.0	150.0	31.410427	30.472721	31.673864
96.0	30.0	30.0	31.619755	30.57041	30.191622
90.0	30.0	64.0	31.582733	30.480988	30.843927
90.0	150.0	90.0	31.616219	32.204082	31.37852
60.0	105.0	90.0	30.976818	31.777166	31.356853
100.0	210.0	50.0	31.617151	32.586235	30.755726
114.0	90.0	81.0	31.592628	31.676666	31.19172
114.0	40.0	100.0	31.646091	30.694798	31.517246
90.0	150.0	139.0	31.609398	32.220284	31.845745
100.0	150.0	62.0	31.628227	32.219917	30.943333
90.0	90.0	90.0	31.447287	31.617977	31.320406
90.0	90.0	90.0	31.482416	31.668303	31.323465
300.0	300.0	70.0	32.77147	32.944855	31.103443
267.0	180.0	90.0	32.622257	32.413013	31.296535
111.0	93.0	177.0	31.59886	31.6364	31.613739
130.0	100.0	211.0	31.769897	31.71309	32.05178
90.0	90.0	90.0	31.488514	31.676117	31.313011
90.0	120.0	80.0	31.597471	31.916475	31.26275
90.0	40.0	90.0	31.567875	30.804329	31.25143
45.0	52.0	70.0	30.420633	31.176899	31.108435
101.0	124.0	113.0	31.51547	31.885048	31.569723
127.0	89.0	135.0	31.764774	31.566513	31.777592
100.0	100.0	116.0	31.58013	31.817307	31.593784
90.0	90.0	134.0	31.473608	31.676311	31.840818
90.0	100.0	40.0	31.55955	31.86135	30.526686
90.0	90.0	90.0	31.597534	31.657368	31.38587
100.0	210.0	97.0	31.607473	32.597958	31.558432
60.0	60.0	108.0	31.073996	31.260447	31.62057
90.0	150.0	125.0	31.558462	32.31183	31.732485
90.0	90.0	191.0	31.516481	31.70471	32.096718
100.0	150.0	114.0	31.608778	32.216003	31.52322
100.0	120.0	90.0	31.597727	32.001705	31.35314
90.0	100.0	62.0	31.627102	31.822693	30.968895
90.0	90.0	46.0	31.46855	31.669537	30.614433
104.0	58.0	80.0	31.539307	31.220123	31.136578
90.0	90.0	72.0	30.806488	31.678392	31.056812
90.0	72.0	100.0	31.428082	31.417004	31.431181
90.0	200.0	90.0	31.407366	32.522053	31.382395
96.0	90.0	90.0	31.60157	31.661	31.388086
74.0	91.0	130.0	31.294384	31.716122	31.662136
100.0	100.0	140.0	31.615025	31.804068	31.847889
116.0	40.0	117.0	31.651703	30.698956	31.623184
90.0	30.0	107.0	31.56134	30.47085	31.490582
240.0	180.0	99.0	32.433308	32.365417	31.465185
90.0	90.0	87.0	31.573975	31.617655	31.263367
100.0	100.0	90.0	31.603632	31.84097	31.228636
90.0	100.0	90.0	31.57085	31.847454	31.232363
90.0	90.0	60.0	31.470795	31.66698	29.889725
90.0	200.0	67.0	31.391758	30.02905	31.063318
90.0	90.0	53.0	31.462181	31.671549	30.812704
85.0	43.0	114.0	31.310482	30.797295	31.589622
175.0	55.0	80.0	32.14591	31.064919	31.195059
100.0	120.0	70.0	31.602404	31.988174	31.070835
100.0	60.0	70.0	31.598316	31.243418	31.106585
300.0	300.0	67.0	32.726418	32.918736	31.001057
30.0	150.0	70.0	30.251947	32.245396	31.021471
250.0	250.0	102.0	32.484913	32.876736	31.58445
300.0	200.0	150.0	32.854443	32.486725	31.948769
96.0	30.0	30.0	31.67894	30.55518	30.20688
90.0	50.0	100.0	31.596586	30.986382	31.363218
90.0	30.0	189.0	31.568111	30.490604	32.234634
90.0	125.0	56.0	31.54864	31.992702	30.839643
93.0	59.0	80.0	31.365042	31.127432	31.170904
76.0	40.0	250.0	31.301773	30.80222	32.365646
100.0	46.0	100.0	31.506655	30.863695	31.5
90.0	30.0	56.0	31.553154	30.451843	30.866238
90.0	90.0	90.0	31.480461	31.666838	31.372591
100.0	120.0	120.0	31.622326	31.917976	31.662853
90.0	39.0	56.0	31.581532	30.760098	30.854057
113.0	40.0	119.0	31.628675	30.704472	31.649208
300.0	120.0	96.0	32.73888	31.896069	31.407974
300.0	62.0	56.0	32.75808	31.307089	30.849709
96.0	100.0	30.0	31.687885	31.466982	30.298395
114.0	122.0	100.0	31.622475	31.977417	31.50205
90.0	100.0	113.0	31.579998	31.828995	31.687061
60.0	60.0	62.0	31.074453	31.257015	30.98327
200.0	200.0	160.0	32.33422	32.425907	32.007805
60.0	100.0	90.0	30.911924	31.696354	31.298084
150.0	60.0	214.0	32.081078	31.135836	32.205032
90.0	30.0	100.0	31.552944	30.45644	31.408947
78.0	50.0	95.0	31.345451	30.94196	31.385677
135.0	92.0	100.0	31.865292	31.58852	31.512997
174.0	150.0	146.0	32.22278	32.3651	31.791416
95.0	60.0	142.0	31.375309	31.116901	31.666061
300.0	170.0	50.0	32.7499	32.439518	30.768135
90.0	30.0	56.0	31.56208	30.524452	30.84589
113.0	67.0	100.0	31.61714	31.36993	31.500198
90.0	90.0	90.0	31.573488	31.61463	31.369192
111.0	54.0	80.0	31.599306	31.035965	31.269861
90.0	100.0	90.0	31.615086	31.816938	31.375116
90.0	43.0	118.0	31.5576	30.872871	31.733383
30.0	30.0	90.0	30.342722	30.420944	31.390032
90.0	32.0	59.0	31.556952	30.543488	30.867565
100.0	100.0	90.0	31.612455	31.80459	31.372866
96.0	100.0	30.0	31.6171	28.450003	30.216372
60.0	150.0	90.0	30.947725	32.29655	31.327536
90.0	100.0	44.0	31.418217	31.822172	30.581049
101.0	44.0	207.0	31.424086	30.765295	32.1167
96.0	30.0	30.0	30.809074	30.568283	30.21005
90.0	30.0	56.0	31.547724	30.467073	30.832884
90.0	40.0	70.0	31.503445	30.77099	31.117678
90.0	100.0	90.0	31.563536	31.85355	31.228165
90.0	53.0	172.0	31.564737	31.147285	32.088852
90.0	90.0	120.0	31.510386	31.696894	31.557123
90.0	100.0	50.0	31.56135	31.829958	30.728827
90.0	82.0	188.0	31.557106	31.554153	32.272476
105.0	35.0	120.0	31.676294	30.654884	31.54385
80.0	60.0	145.0	31.060238	31.298237	31.82882
90.0	90.0	119.0	31.48635	31.677427	31.711376
30.0	30.0	120.0	30.303694	30.48388	31.659355
100.0	100.0	40.0	31.566236	31.824663	30.500563
90.0	37.0	112.0	31.556177	30.753483	31.634941
267.0	90.0	60.0	32.726246	31.669313	30.905651
90.0	71.0	120.0	31.542618	31.511135	31.681976
90.0	41.0	60.0	31.567146	30.830063	30.800411
40.0	150.0	165.0	30.663036	32.294758	32.05453
90.0	88.0	90.0	31.502174	31.657839	31.384678
90.0	30.0	56.0	31.567913	30.532806	30.850323
100.0	150.0	90.0	31.626513	32.32959	31.35223
96.0	30.0	30.0	31.65433	30.54339	30.203625
90.0	90.0	113.0	31.43872	31.623512	31.575485
96.0	90.0	90.0	31.601238	31.667997	31.379177
64.0	59.0	188.0	31.159502	31.24067	32.20892
90.0	30.0	80.0	31.566212	30.465193	31.257797
90.0	100.0	60.0	31.486069	31.83173	30.722885
90.0	90.0	90.0	31.663385	31.68286	31.404806
90.0	30.0	49.0	31.27856	30.506683	30.672316
100.0	150.0	98.0	31.609283	32.219902	31.565191
90.0	90.0	90.0	31.548882	31.62099	31.265762
300.0	86.0	100.0	32.729843	31.57581	31.519249
267.0	267.0	333.0	32.680458	32.84101	32.82461
75.0	75.0	114.0	31.120485	31.504421	31.526466
90.0	30.0	80.0	31.57032	30.43872	31.160696
90.0	30.0	60.0	31.578873	30.470253	30.894058
90.0	34.0	56.0	31.57157	30.592897	30.844856
90.0	90.0	90.0	31.408749	31.691883	31.350779
90.0	90.0	60.0	31.484386	31.673845	29.596672
180.0	31.0	56.0	32.185707	30.510517	30.83796
174.0	40.0	112.0	32.26024	30.709356	31.465858
200.0	100.0	180.0	32.10625	31.880812	32.02516
250.0	200.0	240.0	32.584526	32.54918	32.282494
96.0	50.0	30.0	31.518766	30.964886	30.134388
90.0	90.0	90.0	31.415165	31.580166	31.27955
90.0	83.0	199.0	31.563803	31.678034	32.254097
96.0	30.0	30.0	31.703253	30.559435	30.206505
96.0	50.0	30.0	31.445873	31.000635	30.123316
30.0	100.0	90.0	30.33689	31.83952	31.302557
90.0	90.0	120.0	31.502954	31.687597	31.577581
120.0	120.0	30.0	31.724699	31.940445	30.197128
30.0	35.0	70.0	30.265684	30.599249	31.025156
90.0	120.0	60.0	31.568693	31.918116	30.931318
89.0	85.0	155.0	31.369457	31.633541	31.89777
300.0	50.0	100.0	32.909477	31.102127	31.509798
90.0	30.0	90.0	31.558132	30.567102	31.366226
73.0	40.0	250.0	31.24291	30.794554	32.29684
240.0	180.0	100.0	32.45847	32.35811	31.491734
90.0	125.0	56.0	31.56554	32.04959	30.864418
90.0	36.0	50.0	31.568413	30.66895	30.749474
90.0	90.0	83.0	31.405512	31.671968	31.264517
100.0	85.0	62.0	31.577227	31.677925	30.960161
90.0	90.0	60.0	31.476765	31.678429	30.968296
90.0	90.0	60.0	31.488382	31.67187	30.98708
80.0	250.0	123.0	31.46525	32.796486	31.712639
90.0	30.0	30.0	31.411432	30.480562	30.102303
285.0	86.0	184.0	32.708275	31.604948	32.1168
40.0	30.0	90.0	30.623543	30.534798	31.389147
90.0	90.0	67.0	31.500374	31.686642	30.990166
63.0	59.0	80.0	31.116701	31.214298	31.146675
60.0	60.0	80.0	30.912365	31.057396	31.251863
90.0	30.0	97.0	30.738434	30.458914	31.451006
90.0	66.0	70.0	31.571793	31.354967	31.084707
78.0	50.0	100.0	31.35978	30.93555	31.523542
90.0	30.0	87.0	31.615934	30.526867	31.302752
90.0	90.0	60.0	31.48128	31.662806	29.784027
90.0	45.0	70.0	31.56545	31.022814	31.105768
96.0	50.0	30.0	31.524593	30.986372	30.206503
120.0	75.0	74.0	31.850533	31.528744	31.023766
100.0	100.0	30.0	31.600842	31.813505	30.157866
90.0	150.0	137.0	31.610722	32.220222	31.841732
90.0	30.0	80.0	31.315498	30.460178	31.243267
40.0	150.0	113.0	30.637173	32.29755	31.4999
90.0	150.0	143.0	31.635971	32.24839	31.874144
90.0	150.0	90.0	31.575935	32.19518	31.39645
100.0	120.0	103.0	31.581453	31.982716	31.472137
60.0	60.0	62.0	31.083704	31.25946	30.968807
94.0	100.0	68.0	31.463348	31.77832	30.994171
90.0	41.0	90.0	31.560795	30.822535	31.23835
86.0	50.0	118.0	31.258097	30.919985	31.451054
285.0	86.0	184.0	32.707565	31.601974	32.11103
90.0	41.0	56.0	31.580416	30.874527	30.861172
90.0	120.0	145.0	31.570917	31.913736	31.960371
90.0	90.0	90.0	31.444418	31.620064	31.37903
90.0	30.0	100.0	31.570803	30.463636	31.424873
90.0	30.0	65.0	31.55296	30.486416	30.856312
87.0	41.0	100.0	31.47332	30.740417	31.512959
100.0	84.0	190.0	31.569773	31.571396	32.10551
35.0	60.0	74.0	30.322584	31.2794	31.112553
151.0	40.0	104.0	31.958069	30.803944	31.465624
120.0	120.0	84.0	31.708702	31.926311	31.270393
90.0	46.0	59.0	31.56347	30.98485	30.907503
240.0	90.0	90.0	32.54096	31.661514	31.321264
90.0	90.0	90.0	31.550522	31.616062	31.284307
250.0	100.0	62.0	32.746403	31.82036	30.939287
90.0	30.0	94.0	31.565586	30.516422	31.412476
100.0	210.0	117.0	31.615417	32.583366	31.659431
90.0	30.0	75.0	31.419624	30.43835	31.178387
90.0	30.0	94.0	31.581718	30.477346	31.425922
90.0	30.0	52.0	31.550053	30.458607	30.740225
146.0	167.0	300.0	31.798185	32.340534	32.51555
90.0	90.0	90.0	31.469967	31.659477	31.268843
90.0	30.0	56.0	31.554346	30.471786	30.841202
100.0	150.0	70.0	31.584253	32.27835	31.103947
91.0	64.0	179.0	31.439938	31.327015	32.0222
90.0	90.0	90.0	31.497469	31.60321	31.38059
90.0	38.0	120.0	31.391674	30.744131	31.327219
350.0	350.0	93.0	33.014217	33.175896	31.50588
300.0	76.0	100.0	32.790638	31.37772	31.509441
200.0	30.0	240.0	32.434258	30.424536	32.46942
118.0	40.0	92.0	31.5854	30.65888	31.305014
79.0	92.0	100.0	31.394508	31.718693	31.49969
91.0	42.0	92.0	31.335543	30.72123	31.304317
90.0	100.0	90.0	31.508307	31.664024	31.334175
90.0	30.0	83.0	31.561724	30.468437	31.243385
40.0	40.0	90.0	30.623049	30.814983	31.374931
90.0	150.0	90.0	31.539593	32.2449	31.402151
90.0	150.0	90.0	31.605988	32.24593	31.250484
83.0	90.0	101.0	31.371498	31.634262	31.441917
65.0	58.0	145.0	31.143265	31.2077	31.442772
106.0	70.0	200.0	31.522034	31.423962	32.24963
86.0	86.0	80.0	31.426683	31.574955	31.140917
92.0	55.0	130.0	31.393682	31.06963	31.661472
90.0	90.0	90.0	31.4831	31.674318	31.371489
108.0	40.0	90.0	31.474207	30.632372	31.282152
90.0	150.0	90.0	31.563967	32.239178	31.264832
90.0	90.0	60.0	31.48507	31.668098	30.963863
117.0	43.0	104.0	31.567213	30.758305	31.520046
90.0	38.0	70.0	31.58107	30.77421	31.08854
100.0	52.0	161.0	31.619917	30.994087	32.00039
210.0	210.0	60.0	32.465473	32.616173	30.963806
92.0	78.0	250.0	31.342014	30.82429	32.33244
40.0	150.0	90.0	30.651943	32.30666	31.347597
90.0	90.0	90.0	31.400528	31.617067	31.395586
191.0	56.0	189.0	32.323288	31.052708	32.185482
116.0	44.0	112.0	31.614868	30.802874	31.507032
90.0	90.0	90.0	31.511618	31.702824	31.362122
90.0	90.0	90.0	31.548328	31.594635	31.37821
90.0	30.0	90.0	31.572783	30.46509	31.249073
60.0	100.0	90.0	30.871008	31.673035	31.298384
90.0	30.0	90.0	31.445238	30.515549	31.366085
267.0	100.0	333.0	32.70649	31.816881	30.694258
90.0	30.0	61.0	31.525097	30.477493	30.870663
300.0	50.0	100.0	32.907722	30.985401	31.514942
90.0	30.0	60.0	31.53497	30.442997	30.777737
90.0	30.0	107.0	31.583355	30.452374	31.494354
100.0	150.0	120.0	31.613684	32.224174	31.644606
90.0	90.0	154.0	31.268183	31.700935	31.863592
90.0	90.0	83.0	31.529308	31.707249	31.222433
96.0	30.0	30.0	31.669044	30.57467	30.209288
90.0	100.0	90.0	31.400349	31.864834	31.375238
